date,nav,benchmark_nav
2022-11-07,899629.3628785847,945973.350118853
2022-11-08,894288.0176054251,941878.1914668008
2022-11-09,881552.1209819712,936860.6693266962
2022-11-10,880485.2834644277,933161.3801090362
2022-11-11,885478.4114278407,948885.8181004538
2022-11-14,865000.7746005319,947689.6039400074
2022-11-15,881115.4231433944,963265.2835414824
2022-11-16,886395.3739985327,958932.2344063404
2022-11-17,886381.5204439913,957535.3193602898
2022-11-18,890905.0991651709,951943.9709515435
2022-11-21,882293.1647997398,948194.5833504938
2022-11-22,854454.1753912703,949392.9489752576
2022-11-23,843292.6350553744,951840.7006643108
2022-11-24,844589.5791160346,949505.7471758957
2022-11-25,835771.6065456741,953311.6875532873
2022-11-28,820416.8290448831,946198.3318160387
2022-11-29,844535.1663828257,968081.4900918922
2022-11-30,842324.8265420424,968569.2577878399
2022-12-01,859040.868858625,972913.9863007047
2022-12-02,849350.0922437005,970047.313773859
2022-12-05,869332.5826650136,987157.6021376948
2022-12-06,861913.4807384559,987378.5882582912
2022-12-07,875102.5266306363,983409.4439448266
2022-12-08,889237.0616351175,982712.06215396
2022-12-09,889521.7628176317,985662.6417891823
2022-12-12,889828.6460761756,977085.0609079548
2022-12-13,887584.8900630695,976250.2927528232
2022-12-14,898570.5983954733,976311.455809845
2022-12-15,883082.436402339,973890.4437487362
2022-12-16,898691.8056763897,973647.6356329209
2022-12-19,884575.1927549524,954978.150343097
2022-12-20,869870.1751236129,944728.2669831984
2022-12-21,891951.886362444,943082.3967804259
2022-12-22,917464.5443817737,938785.6151866334
2022-12-23,925567.1016154261,936153.1449183335
2022-12-26,917136.5397477525,942207.0581553099
2022-12-27,922373.9949863002,951429.1562756064
